O*NET-SOC Code,Title,Task ID,Task,freq_mean,freq_lower,freq_upper,importance,importance_lower,importance_upper,relevance,relevance_lower,relevance_upper,task_normalized
19-3092.00,Geographers,5504,Write and present reports of research findings.,0.2900465384615385,0.0,0.0,4.11,,,95.0,,,write and present reports of research findings.
19-3092.00,Geographers,5505,"Develop, operate, and maintain geographical information computer systems, including hardware, software, plotters, digitizers, printers, and video cameras.",1.3774038461538463,0.0,0.0,3.81,,,80.0,,,"develop, operate, and maintain geographical information computer systems, including hardware, software, plotters, digitizers, printers, and video cameras."
19-3092.00,Geographers,5506,Locate and obtain existing geographic information databases.,0.761215,0.0,0.0,3.79,,,95.0,,,locate and obtain existing geographic information databases.
19-3092.00,Geographers,5507,"Analyze geographic distributions of physical and cultural phenomena on local, regional, continental, or global scales.",0.5697646153846153,0.0,0.0,3.84,,,95.0,,,"analyze geographic distributions of physical and cultural phenomena on local, regional, continental, or global scales."
19-3092.00,Geographers,5508,Teach geography.,0.8453846153846154,0.0,0.0,4.15,,,100.0,,,teach geography.
19-3092.00,Geographers,5509,"Gather and compile geographic data from sources such as censuses, field observations, satellite imagery, aerial photographs, and existing maps.",1.2084696153846153,0.0,0.0,4.16,,,95.0,,,"gather and compile geographic data from sources such as censuses, field observations, satellite imagery, aerial photographs, and existing maps."
19-3092.00,Geographers,5510,Conduct field work at outdoor sites.,0.1350473076923077,0.0,0.0,3.58,,,95.0,,,conduct field work at outdoor sites.
19-3092.00,Geographers,5511,"Study the economic, political, and cultural characteristics of a specific region's population.",1.0958865384615384,0.0,0.0,3.84,,,95.0,,,"study the economic, political, and cultural characteristics of a specific region's population."
19-3092.00,Geographers,5512,"Provide consulting services in fields such as resource development and management, business location and market area analysis, environmental hazards, regional cultural history, and urban social planning.",0.2608069230769231,0.0,0.0,3.18,,,85.0,,,"provide consulting services in fields such as resource development and management, business location and market area analysis, environmental hazards, regional cultural history, and urban social planning."
19-3092.00,Geographers,5513,"Collect data on physical characteristics of specified areas, such as geological formations, climates, and vegetation, using surveying or meteorological equipment.",0.33990384615384617,0.0,0.0,3.69,,,80.0,,,"collect data on physical characteristics of specified areas, such as geological formations, climates, and vegetation, using surveying or meteorological equipment."
19-3092.00,Geographers,5514,Provide geographical information systems support to the private and public sectors.,1.417435769230769,0.0,0.0,3.93,,,75.0,,,provide geographical information systems support to the private and public sectors.
19-3093.00,Historians,3717,"Organize data, and analyze and interpret its authenticity and relative significance.",1.4910019230769231,0.6795829115384615,3.1542878346153844,3.86,3.458,4.2561,95.33,80.8097,98.9988,"organize data, and analyze and interpret its authenticity and relative significance."
19-3093.00,Historians,3718,"Gather historical data from sources such as archives, court records, diaries, news files, and photographs, as well as from books, pamphlets, and periodicals.",1.0802942307692307,0.3869029461538462,3.4211846423076926,4.13,3.8475,4.4201,100.0,,,"gather historical data from sources such as archives, court records, diaries, news files, and photographs, as well as from books, pamphlets, and periodicals."
19-3093.00,Historians,3719,"Trace historical development in a particular field, such as social, cultural, political, or diplomatic history.",0.6405869230769231,0.1452626576923077,2.9390666423076923,3.63,3.3676,3.8831,76.68,46.5866,92.5368,"trace historical development in a particular field, such as social, cultural, political, or diplomatic history."
19-3093.00,Historians,3720,"Conduct historical research as a basis for the identification, conservation, and reconstruction of historic places and materials.",1.3398915384615386,0.3557827730769231,4.91608915,3.98,3.6242,4.3305,86.49,68.2103,95.0214,"conduct historical research as a basis for the identification, conservation, and reconstruction of historic places and materials."
19-3093.00,Historians,3721,"Teach and conduct research in colleges, universities, museums, and other research agencies and schools.",0.2536515384615385,0.06353241153846154,0.9976954,3.39,2.9759,3.7999,61.44,39.6732,79.4271,"teach and conduct research in colleges, universities, museums, and other research agencies and schools."
19-3093.00,Historians,3722,"Conduct historical research, and publish or present findings and theories.",1.6021265384615386,0.5124666807692309,4.521737238461538,3.84,3.588,4.0822,98.19,87.849,99.7537,"conduct historical research, and publish or present findings and theories."
19-3093.00,Historians,3723,"Speak to various groups, organizations, and clubs to promote the aims and activities of historical societies.",0.36099192307692307,0.09255210769230769,1.4212660807692306,3.68,3.4219,3.9448,89.48,70.3104,96.8326,"speak to various groups, organizations, and clubs to promote the aims and activities of historical societies."
19-3093.00,Historians,3724,"Prepare publications and exhibits, or review those prepared by others, to ensure their historical accuracy.",1.3576661538461536,0.4326808923076923,3.792522176923077,3.63,3.2161,4.0483,88.16,73.3498,95.2708,"prepare publications and exhibits, or review those prepared by others, to ensure their historical accuracy."
19-3093.00,Historians,3725,"Research the history of a particular country or region, or of a specific time period.",1.5156730769230768,0.47934225769230776,4.20336875,3.84,3.6287,4.0449,98.09,88.5108,99.7072,"research the history of a particular country or region, or of a specific time period."
19-3093.00,Historians,3726,"Present historical accounts in terms of individuals or social, ethnic, political, economic, or geographic groupings.",1.4180826923076923,0.5563437153846154,3.3684518384615387,3.89,3.6127,4.1764,94.49,80.5172,98.6119,"present historical accounts in terms of individuals or social, ethnic, political, economic, or geographic groupings."
19-3093.00,Historians,3727,"Determine which topics to research, or pursue research topics specified by clients or employers.",0.6059688461538462,0.1619403730769231,2.7324003692307692,3.71,3.4451,3.9665,93.19,83.6407,97.3399,"determine which topics to research, or pursue research topics specified by clients or employers."
19-3093.00,Historians,3728,"Organize information for publication and for other means of dissemination, such as via storage media or the Internet.",0.5353330769230769,0.15454388076923078,2.1308191269230767,3.57,3.2729,3.8651,90.93,61.8765,98.4105,"organize information for publication and for other means of dissemination, such as via storage media or the internet."
