task,task_normalized,soc_code_2019_full,soc_code_2010,title_current,title,title_normalized,task_type,n_responding,domain_source,n_occurrences,pct_weighted,pct_normalized,major_occ_category,broad_counts,soc_code_2019,h_med_nat_2024,a_med_nat_2024,h_med_ut_2024,a_med_ut_2024,emp_tot_nat_2024,emp_tot_ut_2024,h_med_nat_nominal_2015,a_med_nat_nominal_2015,h_med_nat_real_2015,a_med_nat_real_2015,h_med_ut_nominal_2015,a_med_ut_nominal_2015,h_med_ut_real_2015,a_med_ut_real_2015,emp_tot_nat_2015,emp_tot_ut_2015,emp_pct_nat_2024,emp_pct_ut_2024,emp_pct_nat_2015,emp_pct_ut_2015,freq_mean_2025,importance_2025,relevance_2025,imputed_rating_mean_2025,freq_mean_2015,importance_2015,relevance_2015,imputed_rating_mean_2015,title_current_normalized,n_ratings,mean_rating,median_rating,max_rating,min_rating,p25_rating,p75_rating
Establish work procedures or schedules to organize the daily work of administrative staff.,establish work procedures or schedules to organize the daily work of administrative staff,11-3012.00,11-3011.00,Administrative Services Managers,Administrative Services Managers,administrative services managers,Supplemental,96.0,Analyst,1,0.002879344975194007,6.709021601016518e-05,Management Occupations,1,11-3012,51.347142857142856,106804.28571428571,48.494285714285716,100875.71428571429,175456.42857142855,1720.0,41.4,86110.0,56.304,117109.6,36.31,75530.0,49.381600000000006,102720.8,270080.0,2070.0,0.11379428625833615,0.08223841490236579,0.19585681045501754,0.10991286617710308,0.9782427197802198,3.812142857142857,80.81214285714286,True,0.39750980769230776,3.1733333333333333,48.01,True,administrative services managers,33,3.21,3.0,4,1,3.0,4.0
Prepare daily work and run schedules.,prepare daily work and run schedules,43-5032.00,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance","Dispatchers, Except Police, Fire, and Ambulance",dispatchers except police fire and ambulance,Core,68.0,Incumbent,1,0.002879344975194007,6.709021601016518e-05,Office and Administrative Support Occupations,2,43-5032,23.5,48880.0,23.87,49660.0,211000.0,2110.0,17.86,37150.0,24.2896,50524.0,18.53,38540.0,25.200800000000005,52414.4,196940.0,1890.0,0.13684647861582447,0.10088549735115804,0.14281709216162308,0.10035522563996367,7.1627,4.66,93.53,False,5.846400000000001,4.49,94.8,False,dispatchers except police fire and ambulance,33,3.15,3.0,4,1,3.0,4.0
Arrange worker breaks to ensure services are adequately staffed throughout each shift.,arrange worker breaks to ensure services are adequately staffed throughout each shift,39-1022.00,39-1021.00,First-Line Supervisors of Personal Service Workers,First-Line Supervisors of Personal Service Workers,firstline supervisors of personal service workers,Core,50.0,Incumbent,1,0.002879344975194007,6.709021601016518e-05,Personal Care and Service Occupations,1,39-1022,24.780555555555555,51538.333333333336,22.564336419753083,46930.601851851854,256937.77777777778,1688.3333333333333,17.17,35710.0,23.351200000000006,48565.600000000006,14.39,29930.0,19.570400000000003,40704.8,89579.0,650.0,0.16663995313869254,0.08072433555823308,0.06496096424670475,0.034513701939670044,0.9294984615384616,3.94,80.91,False,3.06877114785526,4.034610591900311,74.42277258566978,True,firstline supervisors of personal service workers,33,2.82,3.0,4,1,3.0,3.0
"Plan, schedule or supervise the work of other employees.",plan schedule or supervise the work of other employees,43-4081.00,43-4081.00,"Hotel, Motel, and Resort Desk Clerks","Hotel, Motel, and Resort Desk Clerks",hotel motel and resort desk clerks,Supplemental,130.0,Incumbent,1,0.002879344975194007,6.709021601016518e-05,Office and Administrative Support Occupations,1,43-4081,16.48,34270.0,16.48,34270.0,261430.0,3540.0,10.11,21040.0,13.749600000000001,28614.4,9.45,19660.0,12.852,26737.600000000002,243210.0,2900.0,0.16955343556651653,0.1692581329967296,0.176371204349692,0.15398420865391252,3.023653076923077,4.36,58.3,False,3.083241153846154,3.84,49.99,False,hotel motel and resort desk clerks,33,2.82,3.0,3,1,3.0,3.0
"Schedule, supervise, and train clerical workers, volunteers, student assistants, and other library employees.",schedule supervise and train clerical workers volunteers student assistants and other library employees,43-4121.00,43-4121.00,"Library Assistants, Clerical","Library Assistants, Clerical",library assistants clerical,Core,87.0,Incumbent,1,0.002879344975194007,6.709021601016518e-05,Office and Administrative Support Occupations,1,43-4121,17.31,36010.0,16.08,33450.0,80070.0,830.0,11.77,24480.0,16.0072,33292.8,11.81,24560.0,16.061600000000002,33401.600000000006,100090.0,1250.0,0.051930320107910266,0.03968481649358349,0.0725833388567932,0.06637250373013472,1.4232326923076923,3.73,68.5,False,0.5291311538461538,3.32,78.58,False,library assistants clerical,33,2.82,3.0,4,1,3.0,3.0
Plan and execute advertising policies and strategies for organizations.,plan and execute advertising policies and strategies for organizations,11-2011.00,11-2011.00,Advertising and Promotions Managers,Advertising and Promotions Managers,advertising and promotions managers,Core,71.0,Incumbent,1,0.002879344975194007,6.709021601016518e-05,Management Occupations,1,11-2011,61.04,126960.0,52.1,108370.0,21100.0,232.0,46.1,95890.0,62.696000000000005,130410.40000000001,35.58,74010.0,48.3888,100653.6,29340.0,330.0,0.013684647861582445,0.011092623405435384,0.021276802498334624,0.017522340984755566,1.2111876923076923,3.81,78.17,False,0.6694396153846154,3.72,74.65,False,advertising and promotions managers,33,2.64,2.0,4,2,2.0,3.0
"Develop or implement product-marketing strategies, including advertising campaigns or sales promotions.",develop or implement productmarketing strategies including advertising campaigns or sales promotions,11-1021.00,11-1021.00,General and Operations Managers,General and Operations Managers,general and operations managers,Supplemental,81.0,Incumbent,1,0.002879344975194007,6.709021601016518e-05,Management Occupations,1,11-1021,49.5,102950.0,43.86,91230.0,3584420.0,45910.0,46.99,97730.0,63.906400000000005,132912.80000000002,33.72,70150.0,45.8592,95404.0,2145140.0,31180.0,2.3247168477731446,2.195096295446287,1.555614182388464,1.6555957330444804,0.3697842307692308,3.57,51.98,False,0.4617392307692308,3.34,45.75,False,general and operations managers,33,2.55,2.0,4,2,2.0,3.0
Formulate plans to extend business with established accounts and to transact business as agent for advertising accounts.,formulate plans to extend business with established accounts and to transact business as agent for advertising accounts,11-2011.00,11-2011.00,Advertising and Promotions Managers,Advertising and Promotions Managers,advertising and promotions managers,Supplemental,69.0,Incumbent,1,0.002879344975194007,6.709021601016518e-05,Management Occupations,1,11-2011,61.04,126960.0,52.1,108370.0,21100.0,232.0,46.1,95890.0,62.696000000000005,130410.40000000001,35.58,74010.0,48.3888,100653.6,29340.0,330.0,0.013684647861582445,0.011092623405435384,0.021276802498334624,0.017522340984755566,0.7014180769230769,3.68,58.64,False,1.0195719230769231,3.41,68.07,False,advertising and promotions managers,33,2.27,2.0,4,1,2.0,2.0
"Consult with company officials, sales departments, and advertising agencies to develop promotional plans.",consult with company officials sales departments and advertising agencies to develop promotional plans,41-3011.00,41-3011.00,Advertising Sales Agents,Advertising Sales Agents,advertising sales agents,Core,87.0,Incumbent,1,0.002879344975194007,6.709021601016518e-05,Sales and Related Occupations,1,41-3011,29.55,61460.0,34.04,70790.0,97470.0,840.0,23.31,48490.0,31.7016,65946.40000000001,22.36,46510.0,30.4096,63253.600000000006,149770.0,1140.0,0.06321529038239057,0.04016294681278329,0.10861031732023096,0.060531723401882856,0.882401923076923,3.96,91.92,False,1.6427769230769231,3.89,91.76,False,advertising sales agents,33,2.24,2.0,4,1,2.0,2.0
Develop marketing campaigns to promote a healthy lifestyle or participation in fitness or wellness programs.,develop marketing campaigns to promote a healthy lifestyle or participation in fitness or wellness programs,11-9179.01,11-9039.02,Fitness and Wellness Coordinators,Fitness and Wellness Coordinators,fitness and wellness coordinators,Core,26.0,Occupational Expert,1,0.002879344975194007,6.709021601016518e-05,Management Occupations,4,11-9179,29.49,61340.0,28.77,59840.0,5244.999999999999,58.0,36.99,76930.0,50.306400000000004,104624.8,39.27,81680.0,53.40720000000001,111084.8,31880.0,120.0,0.0034017051200947827,0.002773155851358846,0.02311876154215773,0.006371760358092933,0.3182188461538461,3.69,100.0,False,0.16691653846153848,3.92,100.0,False,fitness and wellness coordinators,33,2.09,2.0,3,1,2.0,2.0
"Identify, track, or maintain metrics for trading system operations.",identify track or maintain metrics for trading system operations,13-2099.01,13-2099.01,Financial Quantitative Analysts,Financial Quantitative Analysts,financial quantitative analysts,Supplemental,20.0,Occupational Expert,1,0.002879344975194007,6.709021601016518e-05,Business and Financial Operations Occupations,1,13-2099,38.55,80190.0,37.47,77940.0,42575.0,1410.0,32.05,66670.0,43.588,90671.20000000001,29.1,60520.0,39.57600000000001,82307.20000000001,85017.0,742.0,0.027612506289425243,0.06741637500717196,0.061652689775082294,0.03939871821420796,0.421875,2.88,80.0,False,1.151196533820629,3.864313725490196,83.45060331825037,True,financial quantitative analysts,33,2.09,2.0,4,1,1.0,3.0
Develop marketing or strategic plans for sales territories.,develop marketing or strategic plans for sales territories,41-4011.07,41-4011.07,Solar Sales Representatives and Assessors,Solar Sales Representatives and Assessors,solar sales representatives and assessors,Core,58.0,Incumbent,1,0.002879344975194007,6.709021601016518e-05,Sales and Related Occupations,2,41-4011,48.11,100070.0,40.55,84340.0,42488.0,3570.0000000000005,36.63,76190.0,49.81680000000001,103618.40000000001,38.85,80810.0,52.836000000000006,109901.6,96563.0,1266.0,0.02755608143805284,0.17069252395432902,0.07002562643649238,0.06722207177788043,1.4959034615384614,3.75,82.26,False,0.5543265384615385,3.94,96.47,False,solar sales representatives and assessors,33,1.94,2.0,3,1,2.0,2.0
Develop marketing strategies to compete with other individuals or companies who sell insurance.,develop marketing strategies to compete with other individuals or companies who sell insurance,41-3021.00,41-3021.00,Insurance Sales Agents,Insurance Sales Agents,insurance sales agents,Core,67.0,Incumbent,1,0.002879344975194007,6.709021601016518e-05,Sales and Related Occupations,1,41-3021,29.02,60370.0,25.21,52440.0,469480.0,4730.0,23.17,48200.0,31.511200000000006,65552.0,19.21,39950.0,26.125600000000002,54332.00000000001,386140.0,3500.0,0.30448665772775957,0.22615564098150592,0.28002128550466704,0.18584301044437718,0.8874496153846154,3.9,80.33,False,0.7848507692307691,4.05,82.21,False,insurance sales agents,33,1.94,2.0,3,1,2.0,2.0
"Meet with department heads, managers, supervisors, vendors, and others, to solicit cooperation and resolve problems.",meet with department heads managers supervisors vendors and others to solicit cooperation and resolve problems,11-3021.00,11-3021.00,Computer and Information Systems Managers,Computer and Information Systems Managers,computer and information systems managers,Core,76.0,Incumbent,1,0.002879344975194007,6.709021601016518e-05,Management Occupations,1,11-3021,82.31000000000002,171200.0,78.08,162400.0,645970.0,8090.0,63.27,131600.0,86.0472,178976.0,56.31,117120.0,76.58160000000001,159283.2,341250.0,3090.0,0.4189512786325314,0.3868074282326391,0.24746792271836027,0.164072829220893,0.5590369230769231,4.1,94.97,False,0.6990361538461538,3.84,99.85,False,computer and information systems managers,33,1.94,2.0,4,1,1.0,2.0
Develop sales plans to introduce products in new markets.,develop sales plans to introduce products in new markets,41-9031.00,41-9031.00,Sales Engineers,Sales Engineers,sales engineers,Core,49.0,Incumbent,1,0.002879344975194007,6.709021601016518e-05,Sales and Related Occupations,1,41-9031,58.419999999999995,121520.0,53.080000000000005,110400.0,56690.0,420.0,46.95,97650.0,63.85200000000001,132804.0,44.12,91780.0,60.0032,124820.8,72200.0,600.0,0.03676695200346487,0.020081473406391645,0.05235804841103476,0.03185880179046466,0.10293653846153847,3.79,72.62,False,0.8586188461538462,3.64,79.21,False,sales engineers,33,1.91,2.0,3,1,2.0,2.0
Plan and implement sales promotions or other marketing strategies and activities for funeral home operations.,plan and implement sales promotions or other marketing strategies and activities for funeral home operations,11-9171.00,11-9061.00,Funeral Home Managers,Funeral Service Managers,funeral service managers,Core,52.0,Incumbent,1,0.002879344975194007,6.709021601016518e-05,Management Occupations,1,11-9171,36.94,76830.0,42.82,89060.0,13120.000000000002,170.0,34.08,70890.0,46.348800000000004,96410.40000000001,28.1,58440.0,38.21600000000001,79478.40000000001,8300.0,80.0,0.008509127011562168,0.008128215426396619,0.006019000025091253,0.004247840238728621,0.12404346153846155,3.32,72.24,False,0.15141884615384615,3.67,68.47,False,funeral home managers,33,1.85,2.0,3,1,2.0,2.0
"Process incoming or outgoing mail, packages, or deliveries.",process incoming or outgoing mail packages or deliveries,43-2011.00,43-2011.00,"Switchboard Operators, Including Answering Service","Switchboard Operators, Including Answering Service",switchboard operators including answering service,Core,73.0,Incumbent,1,0.002879344975194007,6.709021601016518e-05,Office and Administrative Support Occupations,1,43-2011,18.45,38370.0,19.85,41290.0,35730.0,110.0,13.19,27440.0,17.9384,37318.4,11.66,24260.0,15.857600000000001,32993.600000000006,100500.0,610.0,0.023173102753286295,0.005259433511197812,0.0728806629544182,0.03238978182030574,1.0635415384615383,3.97,75.2,False,1.5073696153846152,4.15,71.65,False,switchboard operators including answering service,33,1.79,2.0,3,1,1.0,2.0
"Review all regulatory agency submission materials to ensure timeliness, accuracy, comprehensiveness, or compliance with regulatory standards.",review all regulatory agency submission materials to ensure timeliness accuracy comprehensiveness or compliance with regulatory standards,11-9199.01,11-9199.01,Regulatory Affairs Managers,Regulatory Affairs Managers,regulatory affairs managers,Core,23.0,Occupational Expert,1,0.002879344975194007,6.709021601016518e-05,Management Occupations,1,11-9199,65.65,136550.0,65.65,136550.0,105163.33333333333,6090.0,50.41,104850.0,68.5576,142596.0,44.06,91630.0,59.921600000000005,124616.8,26004.0,164.0,0.06820489026620292,0.2911813643926789,0.018857599596683487,0.008708072489393674,0.5262119230769231,4.61,100.0,False,0.6930542307692307,4.55,100.0,False,regulatory affairs managers,33,1.79,1.0,4,1,1.0,2.0
"Date-stamp, sort, and rack incoming mail and messages.",datestamp sort and rack incoming mail and messages,43-4081.00,43-4081.00,"Hotel, Motel, and Resort Desk Clerks","Hotel, Motel, and Resort Desk Clerks",hotel motel and resort desk clerks,Core,129.0,Incumbent,1,0.002879344975194007,6.709021601016518e-05,Office and Administrative Support Occupations,1,43-4081,16.48,34270.0,16.48,34270.0,261430.0,3540.0,10.11,21040.0,13.749600000000001,28614.4,9.45,19660.0,12.852,26737.600000000002,243210.0,2900.0,0.16955343556651653,0.1692581329967296,0.176371204349692,0.15398420865391252,2.594886923076923,3.95,75.73,False,1.5606338461538463,3.77,65.93,False,hotel motel and resort desk clerks,33,1.67,2.0,2,1,1.0,2.0
