task_name,pct,O*NET-SOC Code,Title,Task ID,Task,Task Type,Incumbents Responding,Date,Domain Source,soc_major_group,SOC or O*NET-SOC 2019 Title,task_normalized,n_occurrences,n_occurrences_soc,pct_occ_weighted,pct_occ_norm
"design, customize, and maintain databases, web pages, and local area networks.",0.0080780706440306,25-4031.00,Library Technicians,1709.0,"Design, customize, and maintain databases, web pages, and local area networks.",Supplemental,89.0,06/2009,Incumbent,25,Educational Instruction and Library Occupations,"design, customize, and maintain databases, web pages, and local area networks.",1.0,1.0,0.05336592671653174,0.06554065801898683
"design, develop, or implement control circuits or algorithms for electromechanical or pneumatic devices or systems.",0.0059934072520227,17-2199.05,Mechatronics Engineers,16473.0,"Design, develop, or implement control circuits or algorithms for electromechanical or pneumatic devices or systems.",Supplemental,66.0,07/2012,Incumbent,17,Architecture and Engineering Occupations,"design, develop, or implement control circuits or algorithms for electromechanical or pneumatic devices or systems.",1.0,1.0,0.03959407466065256,0.04862693982053859
"design, implement, or evaluate staff training and development programs, customer service initiatives, or performance measurement criteria.",0.0027361207020103,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,9723.0,"Design, implement, or evaluate staff training and development programs, customer service initiatives, or performance measurement criteria.",Supplemental,126.0,07/2015,Incumbent,43,Office and Administrative Support Occupations,"design, implement, or evaluate staff training and development programs, customer service initiatives, or performance measurement criteria.",1.0,1.0,0.018075555823340972,0.022199255135462757
determine amounts and kinds of chemicals to use in destroying harmful organisms or removing impurities from purification systems.,0.0040390353220153,19-4091.00,"Environmental Science and Protection Technicians, Including Health",1559.0,Determine amounts and kinds of chemicals to use in destroying harmful organisms or removing impurities from purification systems.,Supplemental,102.0,06/2008,Incumbent,19,"Life, Physical, and Social Science Occupations",determine amounts and kinds of chemicals to use in destroying harmful organisms or removing impurities from purification systems.,1.0,1.0,0.02668296335826587,0.032770329009493414
"determine and certify the eligibility of prospective tenants, following government regulations.",0.0022149548540084,11-9141.00,"Property, Real Estate, and Community Association Managers",7227.0,"Determine and certify the eligibility of prospective tenants, following government regulations.",Supplemental,26.0,07/2013,Occupational Expert,11,Management Occupations,"determine and certify the eligibility of prospective tenants, following government regulations.",1.0,1.0,0.01463259280937167,0.017970825585851304
"determine appropriate methods of debt settlement, such as offers of compromise, wage garnishment, or seizure and sale of property.",0.0035178694740133,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5305.0,"Determine appropriate methods of debt settlement, such as offers of compromise, wage garnishment, or seizure and sale of property.",Supplemental,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations,"determine appropriate methods of debt settlement, such as offers of compromise, wage garnishment, or seizure and sale of property.",1.0,1.0,0.023240000344295908,0.02854189945988115
determine data collection methods to be employed in research projects or surveys.,0.01315943766205,19-2041.00,"Environmental Scientists and Specialists, Including Health",1522.0,Determine data collection methods to be employed in research projects or surveys.,Supplemental,102.0,07/2013,Incumbent,19,"Life, Physical, and Social Science Occupations",determine data collection methods to be employed in research projects or surveys.,1.0,1.0,0.08693481610273819,0.10676784612770558
"determine depreciation rates to apply to capitalized items and advise management on actions regarding the purchase, lease, or disposal of such items.",0.0020846633920079,11-3031.01,Treasurers and Controllers,8875.0,"Determine depreciation rates to apply to capitalized items and advise management on actions regarding the purchase, lease, or disposal of such items.",Supplemental,30.0,07/2012,Occupational Expert,11,Management Occupations,"determine depreciation rates to apply to capitalized items and advise management on actions regarding the purchase, lease, or disposal of such items.",1.0,1.0,0.01377185205587918,0.01691371819844824
"determine fares based on trip distances and times, using taximeters and fee schedules, and announce fares to passengers.",0.0020846633920079,53-3041.00,Taxi Drivers and Chauffeurs,3181.0,"Determine fares based on trip distances and times, using taximeters and fee schedules, and announce fares to passengers.",Supplemental,87.0,06/2010,Incumbent,53,Transportation and Material Moving Occupations,"determine fares based on trip distances and times, using taximeters and fee schedules, and announce fares to passengers.",1.0,1.0,0.01377185205587918,0.01691371819844824
"determine feasibility of designing new facilities or modifying existing facilities, based on factors such as cost, available space, schedule, technical requirements, or ergonomics.",0.0161561412880613,13-1081.01,Logistics Engineers,15873.0,"Determine feasibility of designing new facilities or modifying existing facilities, based on factors such as cost, available space, schedule, technical requirements, or ergonomics.",Supplemental,22.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations,"determine feasibility of designing new facilities or modifying existing facilities, based on factors such as cost, available space, schedule, technical requirements, or ergonomics.",1.0,1.0,0.10673185343306413,0.13108131603797446
"determine formats, approaches, content, levels, and mediums to effectively meet objectives within budgetary constraints, using research, knowledge, and training.",0.0724420528722752,27-4011.00,Audio and Video Equipment Technicians,3996.0,"Determine formats, approaches, content, levels, and mediums to effectively meet objectives within budgetary constraints, using research, knowledge, and training.",Supplemental,85.0,06/2010,Incumbent,27,"Arts, Design, Entertainment, Sports, and Media Occupations","determine formats, approaches, content, levels, and mediums to effectively meet objectives within budgetary constraints, using research, knowledge, and training.",1.0,1.0,0.478571858941806,0.5877517073960818
determine packaging requirements.,0.0071660304100272,13-1081.02,Logistics Analysts,15885.0,Determine packaging requirements.,Supplemental,25.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations,determine packaging requirements.,1.0,1.0,0.04734074144208497,0.05814090630716618
determine the prices at which securities should be syndicated and offered to the public.,0.0027361207020103,13-2051.00,Financial Analysts,7308.0,Determine the prices at which securities should be syndicated and offered to the public.,Supplemental,87.0,12/2005,Incumbent,13,Business and Financial Operations Occupations,determine the prices at which securities should be syndicated and offered to the public.,1.0,1.0,0.018075555823340972,0.022199255135462757
develop application-specific software.,0.052898333572201,15-1199.02,Computer Systems Engineers/Architects,14692.0,Develop application-specific software.,Supplemental,23.0,06/2008,Occupational Expert,15,Computer and Mathematical Occupations,develop application-specific software.,1.0,1.0,0.3494607459179378,0.4291855992856285
develop applied software for the analysis and interpretation of geological data.,0.0032572865500123,19-2042.00,"Geoscientists, Except Hydrologists and Geographers",3716.0,Develop applied software for the analysis and interpretation of geological data.,Supplemental,24.0,07/2013,Occupational Expert,19,"Life, Physical, and Social Science Occupations",develop applied software for the analysis and interpretation of geological data.,1.0,1.0,0.02151851883731093,0.02642768468507502
